# Data generated by numpy
ALG210+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG211+1.p T 0.00800 success 1.9.1pre005 0001_FIFO horn non-e
ALG212+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
ALG213+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
ALG214+1.p T 2.74100 success 1.9.1pre005 0001_FIFO general equat
ALG214+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG214+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG214+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG215+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG215+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG215+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG215+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG216+1.p T 0.05600 success 1.9.1pre005 0001_FIFO general equat
ALG216+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG216+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG216+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG217+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG217+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG217+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG217+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG218+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG218+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG218+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG218+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG219+1.p T 0.27700 success 1.9.1pre005 0001_FIFO general equat
ALG219+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG219+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
